                  Temp     Hi    Low   Out    Dew  Wind  Wind  Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar    Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir   Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
11/10/14 11:00a   40.9   41.5   40.9    55   26.0   2.0     N  0.17   9.0   ESE   40.8   39.9   39.8   42.3   821.5  0.00  0.00   169     1.21    179     0.084   0.000   73.3    17   25.8   69.8   3.98  .0600    0.005   117    1    100.0    5 
11/10/14 11:05a   40.5   40.9   40.5    56   26.0   2.0   NNW  0.17   6.0   ENE   40.3   39.5   39.3   41.4   821.7  0.00  0.00   155     1.11    183     0.085   0.000   73.3    17   25.8   69.8   3.98  .0600    0.000   117    1    100.0    5 
11/10/14 11:10a   40.0   40.5   40.0    57   26.0   2.0   NNW  0.17   8.0   SSE   39.8   39.1   38.9   39.2   821.9  0.00  0.00    99     0.71    118     0.087   0.000   73.1    17   25.7   69.5   3.99  .0601    0.000   117    1    100.0    5 
11/10/14 11:15a   39.6   40.0   39.6    57   25.6   2.0     N  0.17   5.0    NE   39.3   38.7   38.4   38.0   822.2  0.00  0.00    77     0.55     84     0.088   0.000   73.3    17   25.8   69.8   3.98  .0601    0.000   117    1    100.0    5 
11/10/14 11:20a   39.3   39.6   39.3    57   25.3   2.0     E  0.17   7.0    SE   39.0   38.4   38.1   37.5   822.3  0.00  0.00    68     0.49     74     0.089   0.000   73.3    17   25.8   69.8   3.98  .0601    0.000   117    1    100.0    5 
11/10/14 11:25a   38.9   39.3   38.9    57   24.9   2.0     S  0.17   5.0     S   38.6   38.0   37.7   37.8   822.5  0.00  0.00    93     0.67    104     0.091   0.000   73.1    17   25.7   69.5   3.99  .0601    0.000   117    1    100.0    5 
11/10/14 11:30a   38.1   38.9   38.1    58   24.6   4.0   ENE  0.33  12.0    SE   35.1   37.3   34.3   34.1   822.8  0.00  0.00    84     0.60     95     0.093   0.000   73.5    17   26.0   70.0   3.98  .0601    0.000   118    1    100.0    5 
11/10/14 11:35a   37.4   38.1   37.4    60   24.8   4.0    SE  0.33   9.0   ESE   34.3   36.6   33.5   33.8   822.9  0.00  0.00   102     0.73    111     0.096   0.000   73.3    17   25.8   69.8   3.98  .0601    0.000   117    1    100.0    5 
11/10/14 11:40a   36.7   37.4   36.7    60   24.1   3.0   NNE  0.25   8.0     N   34.6   35.9   33.8   35.2   822.9  0.00  0.00   136     0.97    158     0.098   0.000   73.1    17   25.7   69.5   3.99  .0601    0.000   117    1    100.0    5 
11/10/14 11:45a   36.5   36.7   36.5    61   24.3   3.0    NW  0.25  11.0     S   34.4   35.7   33.6   35.5   822.4  0.00  0.00   155     1.11    162     0.099   0.000   73.3    17   25.8   69.8   3.98  .0601    0.000   117    1    100.0    5 
11/10/14 11:50a   36.4   36.6   36.4    61   24.2   2.0   NNW  0.17   5.0     S   35.8   35.6   35.0   35.7   822.5  0.00  0.00   115     0.82    130     0.099   0.000   73.3    16   24.4   69.6   3.82  .0601    0.000   117    1    100.0    5 
11/10/14 11:55a   36.1   36.4   36.1    61   23.9   3.0     E  0.25   9.0     E   34.0   35.3   33.2   32.5   822.6  0.00  0.00    70     0.50     86     0.100   0.000   73.1    16   24.2   69.4   3.83  .0601    0.000   117    1    100.0    5 
11/10/14 12:00p   35.2   36.1   35.2    61   23.1   4.0   ESE  0.33  11.0   SSE   31.8   34.5   31.1   29.4   822.9  0.00  0.00    37     0.27     46     0.103   0.000   73.1    16   24.2   69.4   3.83  .0602    0.002   117    1    100.0    5 
11/10/14 12:05p   34.9   35.2   34.9    62   23.2   2.0     E  0.17   9.0   SSE   34.2   34.2   33.5   31.5   823.2  0.00  0.00    25     0.18     32     0.105   0.000   73.3    16   24.4   69.6   3.82  .0602    0.000   117    1    100.0    5 
11/10/14 12:10p   33.9   34.9   33.9    61   21.9   6.0   ESE  0.50  18.0    SE   28.5   33.2   27.8   25.7   823.5  0.00  0.00    23     0.16     25     0.108   0.000   73.6    15   23.1   69.9   3.61  .0602    0.000   117    1    100.0    5 
11/10/14 12:15p   33.0   33.8   33.0    62   21.4   4.0     E  0.33  10.0   ENE   29.2   32.3   28.5   26.7   823.6  0.00  0.00    35     0.25     46     0.111   0.000   73.8    15   23.2   70.1   3.60  .0602    0.000   117    1    100.0    5 
11/10/14 12:20p   32.7   33.0   32.7    62   21.1   3.0   ESE  0.25   9.0   ESE   30.1   32.0   29.4   28.3   823.8  0.00  0.00    58     0.42     69     0.112   0.000   73.8    15   23.2   70.1   3.60  .0602    0.000   117    1    100.0    5 
11/10/14 12:25p   32.1   32.6   32.1    61   20.2   4.0    SE  0.33   9.0   SSE   28.2   31.4   27.5   26.5   824.1  0.00  0.00    62     0.44     69     0.114   0.000   73.5    15   23.0   69.8   3.61  .0602    0.000   117    1    100.0    5 
11/10/14 12:30p   32.1   32.1   32.0    60   19.8   4.0     S  0.33   9.0   SSE   28.2   31.4   27.5   26.4   824.4  0.00  0.00    60     0.43     67     0.114   0.000   73.5    14   21.3   69.6   3.38  .0603    0.000   117    1    100.0    5 
11/10/14 12:35p   31.9   32.1   31.9    60   19.6   3.0   ESE  0.25   8.0     E   29.2   31.2   28.5   27.1   824.8  0.00  0.00    48     0.34     53     0.115   0.000   73.6    14   21.4   69.8   3.38  .0603    0.000   117    1    100.0    5 
11/10/14 12:40p   31.5   31.9   31.5    67   21.8   2.0    SW  0.17   8.0    SE   30.4   30.9   29.8   28.1   825.2  0.00  0.00    36     0.26     37     0.116   0.000   73.8    14   21.6   70.0   3.37  .0603    0.000   118    1    100.0    5 
11/10/14 12:45p   31.1   31.5   31.1    70   22.5   2.0    NE  0.17   6.0    SE   30.0   30.6   29.5   27.9   825.2  0.00  0.00    39     0.28     44     0.118   0.000   73.6    15   23.1   69.9   3.61  .0603    0.000   117    1    100.0    5 
11/10/14 12:50p   29.9   31.1   29.9    70   21.3   4.0     E  0.33  11.0   ESE   25.7   29.4   25.2   23.4   825.3  0.00  0.00    34     0.24     42     0.122   0.000   73.3    15   22.8   69.5   3.62  .0603    0.000   117    1    100.0    5 
11/10/14 12:55p   29.1   29.9   29.1    72   21.2   3.0     N  0.25   8.0   NNW   26.0   28.6   25.5   23.8   825.4  0.00  0.00    38     0.27     62     0.125   0.000   73.5    15   23.0   69.8   3.61  .0603    0.000   117    1    100.0    5 
11/10/14  1:00p   28.7   29.1   28.7    74   21.5   2.0   NNW  0.17   6.0     E   27.3   28.3   26.9   27.3   825.2  0.00  0.00   104     0.75    114     0.126   0.000   73.6    15   23.1   69.9   3.61  .0603    0.001   117    1    100.0    5 
11/10/14  1:05p   28.4   28.7   28.4    77   22.1   2.0     W  0.17   5.0   ENE   27.0   28.0   26.6   27.3   825.3  0.00  0.00   115     0.82    135     0.127   0.000   73.3    15   22.8   69.5   3.62  .0603    0.000   117    1    100.0    5 
11/10/14  1:10p   28.2   28.4   28.2    79   22.5   2.0    NW  0.17   7.0   ESE   26.8   27.9   26.5   26.3   825.5  0.00  0.00    86     0.62    128     0.128   0.000   73.3    16   24.4   69.6   3.82  .0603    0.000   117    1    100.0    5 
11/10/14  1:15p   27.7   28.2   27.7    78   21.7   2.0     N  0.17   6.0   SSE   26.2   27.4   25.9   24.0   825.4  0.00  0.00    29     0.21     32     0.130   0.000   73.5    15   23.0   69.8   3.61  .0603    0.000   117    1    100.0    5 
11/10/14  1:20p   26.9   27.7   26.9    78   21.0   3.0   ESE  0.25   8.0   ESE   23.5   26.6   23.2   21.6   825.5  0.00  0.00    41     0.29     47     0.132   0.000   73.3    15   22.8   69.5   3.62  .0604    0.000   117    1    100.0    5 
11/10/14  1:25p   26.4   26.9   26.4    80   21.1   2.0   ENE  0.17   6.0   ENE   24.8   26.1   24.5   23.6   825.9  0.00  0.00    63     0.45     72     0.134   0.000   73.1    16   24.2   69.4   3.83  .0604    0.000   117    1    100.0    5 
11/10/14  1:30p   26.1   26.4   26.1    79   20.5   3.0   ESE  0.25   6.0   SSE   22.6   25.8   22.3   21.6   826.2  0.00  0.00    67     0.48     74     0.135   0.000   73.3    15   22.8   69.5   3.62  .0604    0.000   117    1    100.0    5 
11/10/14  1:35p   25.9   26.1   25.9    80   20.6   2.0   ENE  0.17   6.0   ESE   24.3   25.6   24.0   23.4   826.1  0.00  0.00    72     0.52     84     0.136   0.000   73.0    15   22.6   69.2   3.63  .0604    0.000   117    1    100.0    5 
11/10/14  1:40p   25.4   25.9   25.3    78   19.5   3.0    NE  0.25   8.0   ESE   21.9   25.1   21.6   21.2   826.1  0.00  0.00    76     0.54     84     0.138   0.000   72.8    15   22.4   68.9   3.64  .0605    0.000   117    1    100.0    5 
11/10/14  1:45p   25.3   25.3   25.2    79   19.7   2.0   ENE  0.17   5.0   ENE   23.6   25.0   23.3   21.8   826.1  0.00  0.00    44     0.32     49     0.138   0.000   73.1    15   22.7   69.3   3.63  .0604    0.000   117    1    100.0    5 
11/10/14  1:50p   25.2   25.3   25.1    78   19.3   2.0     E  0.17   6.0   ESE   23.5   24.9   23.2   21.7   826.5  0.00  0.00    41     0.29     42     0.138   0.000   73.1    15   22.7   69.3   3.63  .0604    0.000   118    1    100.0    5 
11/10/14  1:55p   25.2   25.3   25.2    77   19.0   2.0   ENE  0.17   4.0    SE   23.5   24.9   23.2   21.8   826.6  0.00  0.00    44     0.32     54     0.138   0.000   72.8    15   22.4   68.9   3.64  .0605    0.000   117    1    100.0    5 
11/10/14  2:00p   24.9   25.2   24.9    77   18.7   2.0     E  0.17   5.0     E   23.2   24.6   22.9   22.2   827.0  0.00  0.00    66     0.47     72     0.139   0.000   73.0    15   22.6   69.2   3.63  .0605    0.000   117    1    100.0    5 
11/10/14  2:05p   24.9   24.9   24.8    78   19.0   1.0   SSE  0.08   5.0     E   24.9   24.6   24.6   23.6   826.8  0.00  0.00    55     0.39     60     0.139   0.000   73.3    14   21.2   69.4   3.38  .0605    0.001   117    1    100.0    5 
11/10/14  2:10p   25.2   25.2   24.9    78   19.3   1.0    SE  0.08   4.0    SE   25.2   24.9   24.9   23.4   826.8  0.00  0.00    42     0.30     49     0.138   0.000   73.0    14   20.9   69.1   3.39  .0605    0.000   117    1    100.0    5 
11/10/14  2:15p   25.4   25.4   25.2    78   19.5   1.0    SE  0.08   2.0    SE   25.4   25.1   25.1   24.5   826.8  0.00  0.00    66     0.47     77     0.138   0.000   73.0    14   20.9   69.1   3.39  .0605    0.000   117    1    100.0    5 
11/10/14  2:20p   25.4   25.5   25.4    78   19.5   2.0    SE  0.17   6.0   ESE   23.7   25.1   23.4   22.3   826.9  0.00  0.00    50     0.36     70     0.138   0.000   73.1    14   21.0   69.2   3.39  .0605    0.000   117    1    100.0    5 
11/10/14  2:25p   25.4   25.5   25.4    77   19.2   2.0    SE  0.17   6.0    SE   23.7   25.1   23.4   21.3   827.1  0.00  0.00    22     0.16     26     0.138   0.000   72.8    14   20.8   68.8   3.39  .0606    0.000   117    1    100.0    5 
11/10/14  2:30p   25.0   25.3   25.0    78   19.1   2.0    SE  0.17   5.0    SE   23.3   24.7   23.0   21.0   827.2  0.00  0.00    25     0.18     33     0.139   0.000   72.8    15   22.4   68.9   3.64  .0605    0.000   117    1    100.0    5 
11/10/14  2:35p   24.5   25.0   24.5    78   18.6   3.0    SE  0.25   8.0     E   20.8   24.2   20.5   19.1   827.0  0.00  0.00    42     0.30     46     0.141   0.000   73.1    14   21.0   69.2   3.39  .0605    0.000   117    1    100.0    5 
11/10/14  2:40p   24.1   24.5   24.1    79   18.5   2.0   ESE  0.17   7.0     E   22.3   23.8   22.0   20.7   827.3  0.00  0.00    43     0.31     44     0.142   0.000   72.8    14   20.8   68.8   3.39  .0606    0.000   117    1    100.0    5 
11/10/14  2:45p   23.9   24.1   23.9    81   18.9   3.0    SE  0.25   8.0   SSW   20.2   23.6   19.9   18.0   827.5  0.00  0.00    26     0.19     37     0.143   0.000   72.6    14   20.6   68.5   3.40  .0606    0.000   117    1    100.0    5 
11/10/14  2:50p   23.9   23.9   23.8    82   19.2   2.0   ESE  0.17   5.0    SE   22.1   23.6   21.8   19.7   827.6  0.00  0.00    22     0.16     26     0.143   0.000   73.1    14   21.0   69.2   3.39  .0606    0.000   117    1    100.0    5 
11/10/14  2:55p   23.9   24.0   23.9    81   18.9   2.0   WNW  0.17   7.0   SSE   22.1   23.6   21.8   20.3   827.7  0.00  0.00    38     0.27     49     0.143   0.000   73.0    14   20.9   69.1   3.39  .0606    0.000   117    1    100.0    5 
11/10/14  3:00p   23.5   23.9   23.5    80   18.2   2.0   ENE  0.17   8.0     E   21.6   23.2   21.3   20.0   827.6  0.00  0.00    42     0.30     49     0.144   0.000   72.6    14   20.6   68.5   3.40  .0606    0.000   118    1    100.0    5 
11/10/14  3:05p   23.0   23.5   23.0    80   17.7   3.0   ESE  0.25   8.0     E   19.1   22.7   18.8   16.7   827.8  0.00  0.00    20     0.14     30     0.146   0.000   73.0    14   20.9   69.1   3.39  .0606    0.001   117    1    100.0    5 
11/10/14  3:10p   23.0   23.0   23.0    80   17.7   2.0     E  0.17   8.0     E   21.1   22.7   20.8   18.2   828.2  0.00  0.00     9     0.06      9     0.146   0.000   73.0    14   20.9   69.1   3.39  .0606    0.000   117    1    100.0    5 
11/10/14  3:15p   22.7   23.0   22.7    80   17.5   3.0   ESE  0.25   7.0   ESE   18.8   22.4   18.5   16.1   828.3  0.00  0.00    13     0.09     18     0.147   0.000   72.6    14   20.6   68.5   3.40  .0607    0.000   117    1    100.0    5 
11/10/14  3:20p   22.9   23.0   22.7    82   18.2   2.0   ESE  0.17   6.0   ESE   21.0   22.6   20.7   18.5   828.5  0.00  0.00    18     0.13     19     0.146   0.000   72.6    14   20.6   68.5   3.40  .0607    0.000   117    1    100.0    5 
11/10/14  3:25p   23.0   23.0   22.9    82   18.3   2.0   ESE  0.17   5.0   SSE   21.1   22.7   20.8   18.4   828.6  0.00  0.00    12     0.09     14     0.146   0.000   73.0    14   20.9   69.1   3.39  .0606    0.000   117    1    100.0    5 
11/10/14  3:30p   22.7   23.0   22.7    80   17.5   2.0    SE  0.17   6.0   ESE   20.7   22.4   20.4   18.1   828.6  0.00  0.00    15     0.11     18     0.147   0.000   72.8    14   20.8   68.8   3.39  .0607    0.000   117    1    100.0    5 
11/10/14  3:35p   22.8   22.8   22.6    80   17.6   1.0   WSW  0.08   3.0    SW   22.8   22.5   22.5   20.1   828.7  0.00  0.00    12     0.09     12     0.147   0.000   72.6    14   20.6   68.5   3.40  .0607    0.000   117    1    100.0    5 
11/10/14  3:40p   22.9   22.9   22.8    79   17.4   2.0    SE  0.17   7.0     E   21.0   22.6   20.7   18.4   828.7  0.00  0.00    14     0.10     14     0.146   0.000   72.8    14   20.8   68.8   3.39  .0607    0.000   117    1    100.0    5 
11/10/14  3:45p   22.8   22.9   22.7    79   17.3   2.0    SE  0.17   6.0   ESE   20.9   22.5   20.6   18.2   828.9  0.00  0.00    11     0.08     12     0.147   0.000   73.1    13   19.3   69.1   3.19  .0607    0.000   117    1    100.0    5 
11/10/14  3:50p   22.3   22.7   22.3    79   16.8   3.0    SE  0.25   7.0    SE   18.3   22.1   18.1   15.6   829.0  0.00  0.00    10     0.07     11     0.148   0.000   73.0    13   19.2   69.0   3.19  .0607    0.000   117    1    100.0    5 
11/10/14  3:55p   22.3   22.3   22.1    81   17.4   1.0     E  0.08   4.0   ESE   22.3   22.1   22.1   19.6   829.4  0.00  0.00     8     0.06     11     0.148   0.000   72.6    13   18.9   68.4   3.20  .0608    0.000   117    1    100.0    5 
11/10/14  4:00p   22.1   22.3   22.1    79   16.6   2.0    SE  0.17   6.0   ESE   20.1   21.9   19.9   17.5   829.1  0.00  0.00    11     0.08     11     0.149   0.000   73.0    13   19.2   69.0   3.19  .0607    0.000   117    1    100.0    5 
11/10/14  4:05p   21.9   22.1   21.9    80   16.7   2.0    SE  0.17   7.0    SE   19.9   21.7   19.7   17.2   829.6  0.00  0.00     8     0.06      9     0.150   0.000   72.8    13   19.0   68.7   3.19  .0608    0.000   117    1    100.0    5 
11/10/14  4:10p   21.7   21.9   21.7    81   16.8   2.0   ESE  0.17   4.0   ESE   19.6   21.5   19.4   16.8   829.6  0.00  0.00     7     0.05      7     0.150   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   118    1    100.0    5 
11/10/14  4:15p   21.6   21.7   21.5    81   16.7   3.0    SE  0.25   7.0     S   17.6   21.4   17.4   15.0   829.4  0.00  0.00    10     0.07     11     0.151   0.000   72.8    14   20.8   68.8   3.39  .0607    0.000   117    1    100.0    5 
11/10/14  4:20p   21.3   21.6   21.3    80   16.1   3.0   ESE  0.25   7.0   SSE   17.2   21.1   17.0   14.7   829.4  0.00  0.00    12     0.09     14     0.152   0.000   72.8    14   20.8   68.8   3.39  .0607    0.000   117    1    100.0    5 
11/10/14  4:25p   21.2   21.2   21.2    81   16.3   2.0    SE  0.17   6.0   SSE   19.1   21.0   18.9   16.6   829.7  0.00  0.00    12     0.09     16     0.152   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  4:30p   21.2   21.3   21.2    80   16.0   2.0    SE  0.17   5.0    SE   19.1   21.0   18.9   16.3   829.7  0.00  0.00     7     0.05      7     0.152   0.000   72.6    14   20.6   68.5   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  4:35p   21.2   21.3   21.1    81   16.3   2.0   ESE  0.17   6.0   ESE   19.1   21.0   18.9   16.1   830.0  0.00  0.00     3     0.02      5     0.152   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  4:40p   21.0   21.2   20.9    81   16.1   1.0   ESE  0.08   7.0    SE   21.0   20.8   20.8   17.9   830.0  0.00  0.00     0     0.00      0     0.153   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  4:45p   21.0   21.0   20.9    81   16.1   1.0   ESE  0.08   4.0   ESE   21.0   20.8   20.8   17.4   830.1  0.00  0.00     0     0.00      0     0.153   0.000   72.6    14   20.6   68.5   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  4:50p   21.2   21.2   21.0    81   16.3   1.0    SE  0.08   5.0    SE   21.2   21.0   21.0   17.6   830.2  0.00  0.00     0     0.00      0     0.152   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  4:55p   21.1   21.2   21.1    81   16.2   2.0    SE  0.17   5.0   ESE   19.0   20.9   18.8   15.4   830.3  0.00  0.00     0     0.00      0     0.152   0.000   72.6    14   20.6   68.5   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  5:00p   21.1   21.1   21.0    81   16.2   2.0   ESE  0.17   5.0   ESE   19.0   20.9   18.8   15.4   830.3  0.00  0.00     0     0.00      0     0.152   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  5:05p   21.1   21.1   21.1    81   16.2   2.0    SE  0.17   6.0    SE   19.0   20.9   18.8   15.4   830.3  0.00  0.00     0     0.00      0     0.152   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  5:10p   21.2   21.2   21.0    81   16.3   2.0    SE  0.17   6.0    SE   19.1   21.0   18.9   15.5   830.3  0.00  0.00     0     0.00      0     0.152   0.000   72.4    14   20.5   68.1   3.40  .0608    0.000   117    1    100.0    5 
11/10/14  5:15p   21.0   21.2   21.0    81   16.1   3.0   SSE  0.25   6.0    SE   16.9   20.8   16.7   13.3   830.5  0.00  0.00     0     0.00      0     0.153   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  5:20p   20.6   21.0   20.6    80   15.4   5.0   ESE  0.42   9.0    SE   13.7   20.4   13.5   10.1   830.7  0.00  0.00     0     0.00      0     0.154   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  5:25p   20.6   20.6   20.5    81   15.7   3.0    SE  0.25   7.0   SSE   16.4   20.4   16.2   12.8   830.8  0.00  0.00     0     0.00      0     0.154   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   118    1    100.0    5 
11/10/14  5:30p   20.6   20.7   20.6    81   15.7   3.0    SE  0.25   7.0    SE   16.4   20.4   16.2   12.8   830.9  0.00  0.00     0     0.00      0     0.154   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  5:35p   20.4   20.6   20.4    81   15.5   3.0   ESE  0.25   8.0    SE   16.2   20.2   16.0   12.6   831.0  0.00  0.00     0     0.00      0     0.155   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  5:40p   20.4   20.4   20.3    81   15.5   3.0   ESE  0.25   6.0    SE   16.2   20.2   16.0   12.6   831.1  0.00  0.00     0     0.00      0     0.155   0.000   72.1    14   20.2   67.7   3.41  .0609    0.000   117    1    100.0    5 
11/10/14  5:45p   20.5   20.7   20.4    80   15.3   4.0    SE  0.33   7.0    SE   14.8   20.3   14.6   11.2   831.2  0.00  0.00     0     0.00      0     0.155   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  5:50p   20.4   20.5   20.3    80   15.2   4.0   ESE  0.33   7.0    SE   14.7   20.2   14.5   11.1   831.4  0.00  0.00     0     0.00      0     0.155   0.000   72.1    14   20.2   67.7   3.41  .0610    0.000   117    1    100.0    5 
11/10/14  5:55p   20.4   20.4   20.3    80   15.2   4.0   ESE  0.33   7.0    SE   14.7   20.2   14.5   11.1   831.5  0.00  0.00     0     0.00      0     0.155   0.000   72.3    14   20.4   68.0   3.40  .0609    0.000   117    1    100.0    5 
11/10/14  6:00p   20.2   20.3   20.1    80   15.0   3.0   ESE  0.25   6.0   ESE   16.0   20.0   15.8   12.4   831.7  0.00  0.00     0     0.00      0     0.156   0.000   72.3    14   20.4   68.0   3.40  .0610    0.000   117    1    100.0    5 
11/10/14  6:05p   20.6   20.6   20.2    80   15.4   2.0   ESE  0.17   5.0   ESE   18.4   20.4   18.2   14.8   831.6  0.00  0.00     0     0.00      0     0.154   0.000   72.1    14   20.2   67.7   3.41  .0610    0.000   117    1    100.0    5 
11/10/14  6:10p   20.6   20.7   20.6    79   15.1   3.0   ESE  0.25   8.0    SE   16.4   20.4   16.2   12.8   831.8  0.00  0.00     0     0.00      0     0.154   0.000   72.3    14   20.4   68.0   3.40  .0610    0.000   117    1    100.0    5 
11/10/14  6:15p   20.5   20.6   20.4    80   15.3   2.0   ESE  0.17   6.0     E   18.3   20.3   18.1   14.7   831.9  0.00  0.00     0     0.00      0     0.155   0.000   72.1    14   20.2   67.7   3.41  .0610    0.000   117    1    100.0    5 
11/10/14  6:20p   20.5   20.6   20.5    80   15.3   3.0   ESE  0.25   8.0    SE   16.3   20.3   16.1   12.7   832.1  0.00  0.00     0     0.00      0     0.155   0.000   72.1    14   20.2   67.7   3.41  .0610    0.000   117    1    100.0    5 
11/10/14  6:25p   20.5   20.5   20.4    80   15.3   2.0    SE  0.17   4.0   ESE   18.3   20.3   18.1   14.7   832.2  0.00  0.00     0     0.00      0     0.155   0.000   72.1    14   20.2   67.7   3.41  .0610    0.000   117    1    100.0    5 
11/10/14  6:30p   20.6   20.6   20.4    80   15.4   1.0    SE  0.08   4.0     S   20.6   20.4   20.4   17.0   832.3  0.00  0.00     0     0.00      0     0.154   0.000   71.9    14   20.1   67.4   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  6:35p   20.8   20.8   20.6    80   15.6   1.0    SE  0.08   4.0    SE   20.8   20.6   20.6   17.2   832.4  0.00  0.00     0     0.00      0     0.153   0.000   72.3    14   20.4   68.0   3.40  .0610    0.000   118    1    100.0    5 
11/10/14  6:40p   21.2   21.2   20.8    80   16.0   1.0     N  0.08   5.0   SSE   21.2   21.0   21.0   17.6   832.6  0.00  0.00     0     0.00      0     0.152   0.000   72.1    14   20.2   67.7   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  6:45p   21.5   21.6   21.2    79   16.0   1.0    NW  0.08   4.0    NW   21.5   21.3   21.3   17.9   832.6  0.00  0.00     0     0.00      0     0.151   0.000   71.9    14   20.1   67.4   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  6:50p   21.4   21.6   21.4    76   15.0   1.0   NNE  0.08   3.0   NNE   21.4   21.1   21.1   17.7   832.7  0.00  0.00     0     0.00      0     0.151   0.000   72.1    14   20.2   67.7   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  6:55p   21.2   21.4   21.2    76   14.8   2.0   ESE  0.17   6.0     E   19.1   20.9   18.8   15.4   832.7  0.00  0.00     0     0.00      0     0.152   0.000   71.9    14   20.1   67.4   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  7:00p   21.1   21.2   21.0    78   15.3   1.0   ESE  0.08   3.0    SW   21.1   20.9   20.9   17.5   832.7  0.00  0.00     0     0.00      0     0.152   0.000   72.1    14   20.2   67.7   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  7:05p   21.2   21.2   21.1    78   15.4   1.0     S  0.08   5.0   SSE   21.2   21.0   21.0   17.6   832.9  0.00  0.00     0     0.00      0     0.152   0.000   72.1    14   20.2   67.7   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  7:10p   20.7   21.2   20.7    75   14.0   3.0   ESE  0.25   8.0     E   16.5   20.4   16.2   12.8   833.0  0.00  0.00     0     0.00      0     0.154   0.000   71.9    14   20.1   67.4   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  7:15p   20.7   20.8   20.7    75   14.0   1.0   ENE  0.08   6.0   SSE   20.7   20.4   20.4   17.0   833.0  0.00  0.00     0     0.00      0     0.154   0.000   72.1    14   20.2   67.7   3.41  .0611    0.000   117    1    100.0    5 
11/10/14  7:20p   20.6   20.8   20.6    73   13.3   2.0     E  0.17   5.0   ESE   18.4   20.3   18.1   14.7   833.0  0.00  0.00     0     0.00      0     0.154   0.000   72.3    13   18.7   67.9   3.20  .0611    0.000   117    1    100.0    5 
11/10/14  7:25p   20.2   20.6   20.2    71   12.3   3.0     E  0.25   9.0     E   16.0   19.9   15.7   12.3   833.2  0.00  0.00     0     0.00      0     0.156   0.000   71.9    13   18.3   67.3   3.21  .0611    0.000   117    1    100.0    5 
11/10/14  7:30p   19.6   20.2   19.6    72   12.0   3.0    NE  0.25   7.0   ESE   15.3   19.3   15.0   11.6   833.2  0.00  0.00     0     0.00      0     0.158   0.000   72.3    13   18.7   67.9   3.20  .0611    0.000   117    1    100.0    5 
11/10/14  7:35p   19.4   19.6   19.4    72   11.8   2.0   ENE  0.17   8.0     N   17.1   19.1   16.8   13.3   833.3  0.00  0.00     0     0.00      0     0.158   0.000   72.3    13   18.7   67.9   3.20  .0611    0.000   117    1    100.0    5 
11/10/14  7:40p   19.3   19.4   19.3    73   12.1   2.0   WNW  0.17   6.0    SE   17.0   19.0   16.7   13.3   833.4  0.00  0.00     0     0.00      0     0.159   0.000   71.9    13   18.3   67.3   3.21  .0612    0.000   117    1    100.0    5 
11/10/14  7:45p   19.3   19.4   19.3    73   12.1   1.0    NE  0.08   4.0     N   19.3   19.0   19.0   15.6   833.4  0.00  0.00     0     0.00      0     0.159   0.000   72.1    13   18.5   67.6   3.21  .0611    0.000   118    1    100.0    5 
11/10/14  7:50p   19.1   19.3   19.1    71   11.2   1.0   NNE  0.08   4.0     E   19.1   18.8   18.8   15.3   833.5  0.00  0.00     0     0.00      0     0.159   0.000   71.9    13   18.3   67.3   3.21  .0612    0.000   117    1    100.0    5 
